"","wt_naive_0","wt_naive_1","wt_naive_2","wt_naive_3","ko_naive_0","ko_naive_1","ko_naive_2","ko_naive_3","wt_pathogenic_0","wt_pathogenic_1","wt_pathogenic_2","wt_pathogenic_3","ko_pathogenic_0","ko_pathogenic_1","ko_pathogenic_2","ko_pathogenic_3"
"Fzd5",1,0,1,0,0,1,1,0,3,0,3,2,1,2,3,1
"Plekhm3",165,226,220,244,146,279,160,147,567,660,691,676,437,546,513,538
"D630023F18Rik",3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Idh1",8,15,6,10,4,6,12,11,35,29,32,38,15,28,17,18
"Pikfyve",13,23,27,11,16,16,27,7,82,84,94,91,44,48,38,49
"Pth2r",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Map2",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Gm10558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unc80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rpe",11,17,22,15,10,25,21,15,61,61,83,70,33,44,45,50
"Kansl1l",20,23,23,20,26,28,27,30,69,105,87,102,58,80,70,58
"Acadl",40,33,38,32,35,33,30,34,104,136,154,157,94,96,101,83
"Myl1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Lancl1",8,9,9,7,9,11,9,9,27,15,26,26,18,22,15,18
"Erbb4",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"Gm29113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm29114",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ikzf2",10,17,4,4,6,20,20,38,44,36,54,30,21,12,14,25
"Gm29112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm28112",0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"Spag16",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Vwc2l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bard1",1,5,5,3,4,3,4,3,13,29,17,14,8,12,14,12
"Abca12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atic",15,19,17,12,11,13,14,21,69,64,59,89,40,48,49,36
"Fn1",2,1,2,1,1,12,6,3,12,34,49,16,36,52,36,26
"Apol7d",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Gm28818",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4933417E11Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mreg",26,160,96,74,63,20,97,27,287,257,277,271,245,136,177,254
"Pecr",1,2,0,4,0,2,2,1,0,1,3,2,2,4,4,1
"Tmem169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xrcc5",0,2,4,0,2,0,2,1,4,8,3,8,6,6,2,5
"March4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smarcal1",7,5,6,7,12,11,7,5,30,27,25,36,12,17,15,20
"Ankar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rpl37a",1038,1387,1344,1300,1030,981,1143,897,4429,4419,4944,5059,3464,3684,3423,3666
"6030407O03Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tns1",31,41,27,37,20,26,19,22,110,95,100,101,62,95,57,61
"Rufy4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cxcr2",1,0,0,0,1,0,0,0,0,2,12,0,5,2,0,1
"Cxcr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arpc2",288,375,342,376,304,282,336,275,1220,1308,1392,1470,917,1011,917,1007
"Gpbar1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aamp",27,22,27,35,18,19,29,16,102,110,112,126,67,75,77,71
"Pnkd",12,21,12,14,14,14,17,9,43,54,51,41,25,28,27,41
"Tmbim1",2,2,3,3,5,5,5,1,18,17,21,22,9,12,19,15
"Gm29358",0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
"Catip",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3
"Slc11a1",1,8,4,15,10,3,4,3,25,20,31,36,17,28,12,28
"Ctdsp1",6,9,14,9,7,11,15,11,47,43,46,49,36,32,40,36
"Vil1",0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1
"Usp37",10,24,26,19,23,15,19,14,57,111,79,93,63,69,39,74
"Cnot9",6,9,7,9,11,8,6,5,33,29,45,25,15,13,23,22
"Plcd4",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"Zfp142",3,4,1,5,7,4,5,4,20,20,21,29,13,15,11,13
"Bcs1l",0,2,1,6,1,1,3,1,4,6,13,14,5,6,2,8
"Rnf25",5,9,7,9,8,9,7,5,23,33,23,25,15,14,15,19
"Stk36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ttll4",2,7,5,7,6,5,11,10,38,34,36,48,21,24,19,20
"Cyp27a1",36,37,36,42,50,34,62,51,182,194,204,206,108,140,104,108
"Prkag3",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Wnt6",1,1,0,0,0,0,1,0,1,2,1,2,0,0,1,3
"Gm29539",0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0
"Wnt10a",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gm16582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cfap65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ihh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhej1",2,4,0,7,3,2,2,3,3,9,16,10,13,9,10,9
"Slc23a3",0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0
"Cnppd1",12,19,16,15,15,9,13,13,38,51,60,58,38,40,39,43
"Retreg2",6,9,14,7,9,3,5,7,32,38,51,32,19,20,25,21
"Zfand2b",7,5,2,8,6,8,5,3,12,18,14,25,12,12,7,8
"Abcb6",0,2,0,0,1,0,0,0,3,2,1,4,1,0,1,4
"Atg9a",3,2,5,3,4,7,6,5,16,17,21,14,20,13,10,10
"Ankzf1",1,8,5,6,3,5,5,3,12,18,24,9,11,15,10,20
"Glb1l",4,0,3,5,1,2,2,0,8,7,5,19,3,0,8,8
"Stk16",4,10,9,8,6,8,10,6,35,31,37,33,25,21,13,22
"Tuba4a",8,6,6,10,5,11,9,15,24,33,40,38,29,29,22,27
"A630095N17Rik",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dnajb2",2,6,7,3,3,2,4,3,9,14,9,13,10,12,7,11
"Ptprn",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Gm28294",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dnpep",5,6,10,9,8,4,11,9,31,25,14,27,21,12,14,19
"Des",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Speg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gmppa",5,5,10,6,7,4,9,5,23,13,21,42,12,14,20,17
"Asic4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chpf",0,0,0,1,0,0,0,1,5,3,3,4,2,4,3,2
"Obsl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tmem198",0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
"Stk11ip",2,5,3,1,4,2,3,4,10,11,7,14,11,10,10,9
"Slc4a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epha4",0,1,1,0,0,0,0,0,1,1,4,1,0,2,1,1
"Sgpp2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Farsb",7,14,21,19,20,14,19,15,58,80,74,74,44,43,40,48
"Mogat1",0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
"Acsl3",2,2,1,0,1,1,4,1,5,6,8,13,0,2,6,7
"Utp14b",0,4,2,0,2,0,1,2,4,4,7,7,6,3,1,1
"Gm29536",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Ap1s3",50,122,89,96,52,81,86,57,358,366,362,366,224,259,190,262
"Wdfy1",3,5,2,9,8,3,10,5,26,44,37,39,19,19,21,35
"Mrpl44",7,6,4,5,3,5,5,2,19,15,20,16,16,15,8,12
"Serpine2",0,0,0,0,0,2,0,1,0,3,0,0,0,1,0,0
"9830004L10Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fam124b",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Cul3",49,62,62,55,59,60,57,42,246,285,325,299,150,174,184,201
"Gm29125",1,2,0,0,1,1,1,0,4,3,4,0,1,1,0,1
"1700016L21Rik",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Gm45261",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dock10",443,665,692,620,438,487,639,349,2273,2434,2622,2608,1549,1530,1251,1599
"Nyap2",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Irs1",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Rhbdd1",24,38,30,15,27,18,15,28,44,75,71,73,43,54,53,45
"Gm28940",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"Col4a4",0,0,0,0,0,2,0,1,0,2,1,1,1,1,0,0
"Col4a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C430014B12Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mff",29,20,21,22,16,15,23,21,65,71,73,91,63,47,43,54
"Gm28941",0,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1
"Tm4sf20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm28942",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Agfg1",16,21,25,27,26,17,23,23,84,109,141,113,68,74,70,78
"A030005L19Rik",0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"Slc19a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphkap",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"4933436I20Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Pid1",167,264,306,208,255,273,274,238,1173,1435,1487,1482,1042,1261,929,1008
"Dner",0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0
"Trip12",57,92,76,83,57,69,66,51,303,328,359,364,211,226,175,251
"Fbxo36",1,2,2,3,1,1,6,4,4,8,2,6,9,5,1,8
"Slc16a14",0,2,4,3,2,1,1,0,1,6,4,4,9,4,6,20
"C130026I21Rik",7,8,4,5,8,10,3,8,15,9,16,16,11,17,17,16
"A530032D15Rik",5,1,3,1,2,1,3,6,3,7,12,13,4,3,6,6
"Gm10553",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"A530040E14Rik",1,1,1,0,0,1,0,1,3,2,0,2,0,2,3,1
"Gm16028",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Gm16025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm16092",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"G530012D18Rik",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sp110",20,39,36,32,32,31,23,21,141,126,134,143,86,74,100,104
"Gm16094",0,0,1,0,1,0,1,0,2,1,0,2,0,1,0,2
"Sp140",24,38,36,37,31,31,18,26,110,105,102,125,91,91,102,81
"Gm10552",0,4,2,1,2,1,2,1,1,2,5,2,1,2,3,2
"Gm17017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sp100",76,80,85,75,96,95,95,66,340,410,470,457,249,289,287,241
"A630001G21Rik",13,29,19,24,21,6,23,17,62,76,103,67,39,35,31,32
"9930111H07Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cab39",30,54,38,48,37,34,44,35,162,196,178,197,143,124,140,155
"Itm2c",57,80,64,51,58,58,69,58,201,206,198,225,152,200,178,178
"4933407L21Rik",0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1
"Gm28884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpr55",1,0,1,0,2,1,2,0,6,8,3,2,2,4,6,4
"Gm28100",0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,3
"Spata3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2810459M11Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Psmd1",24,33,46,31,28,24,29,27,115,125,145,146,65,71,76,58
"Htr2b",0,2,1,1,0,0,0,0,2,0,1,1,0,0,0,0
"Armc9",7,10,4,4,2,5,4,3,31,25,19,35,9,17,19,14
"Gm16341",3,1,1,2,2,0,1,1,4,1,2,5,0,0,0,0
"B3gnt7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm28626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ncl",122,142,143,146,100,111,126,103,432,424,531,552,350,341,333,347
"C130036L24Rik",2,3,1,2,0,7,5,0,7,6,5,9,3,3,2,3
"Nmur1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ptma",620,688,711,775,636,621,760,658,2276,2631,2501,2729,1988,2002,2203,1990
"Pde6d",11,11,10,17,8,11,19,12,66,69,71,58,32,29,20,31
"Cops7b",2,6,6,4,2,5,7,2,14,20,19,18,8,8,8,10
"Dis3l2",30,49,38,36,28,38,44,30,132,171,161,181,102,107,81,108
"Gm29055",1,1,0,0,1,2,1,1,0,0,3,0,0,1,0,0
"Gm28375",2,6,2,3,1,3,4,3,8,12,9,7,11,8,8,7
"Ecel1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Chrng",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Eif4e2",37,29,27,24,24,21,31,32,103,120,120,137,90,76,81,68
"Efhd1",0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
"Gigyf2",30,37,39,32,31,31,39,46,171,192,186,193,109,94,117,94
"Kcnj13",0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,5
"Snorc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ngef",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Neu2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Inpp5d",141,235,207,198,146,183,190,150,759,847,825,939,568,611,540,709
"Atg16l1",10,28,15,20,11,13,28,14,72,66,68,95,46,41,43,60
"Sag",4,5,0,1,1,1,1,3,7,4,7,3,2,8,7,9
"Dgkd",50,55,39,63,43,47,50,39,163,204,179,178,100,115,110,129
"Gm19582",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Usp40",12,10,9,11,8,2,8,12,41,36,41,43,14,19,22,28
"Ugt1a10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm20528",3,6,4,2,2,2,2,4,11,6,11,5,9,11,6,14
"Ugt1a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ugt1a7c",0,1,1,1,2,0,0,0,1,2,0,3,2,1,1,0
"Ugt1a6b",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ugt1a6a",0,0,1,0,0,0,0,0,1,1,1,1,1,11,0,1
"Ugt1a5",0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"Ugt1a2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Dnajb3",0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
"Mroh2a",0,0,0,1,0,0,0,0,2,1,1,1,0,2,0,0
"Hjurp",13,8,9,12,12,12,13,7,53,71,57,51,29,24,24,31
"Trpm8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Gm29538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm28888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glrp1",0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
"Gm19589",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Gm29336",1,1,0,0,1,0,1,0,0,4,2,1,3,4,0,1
"Arl4c",16,35,26,27,31,20,35,22,104,126,126,101,97,73,65,71
"Sh3bp4",13,25,10,11,15,18,18,14,41,47,37,66,12,17,19,18
"C030007H22Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agap1",19,59,40,20,22,10,34,12,138,101,131,105,72,80,53,72
"Gm28499",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"4933400F21Rik",1,1,2,0,0,0,0,0,3,0,1,1,1,0,0,0
"Asb18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iqca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930434B07Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ackr3",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Gm28723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cops8",12,22,24,19,7,12,17,12,46,62,51,48,55,45,45,49
"Mlph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rab17",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lrrfip1",58,78,82,76,69,78,71,43,258,406,341,371,247,199,184,202
"Rbm44",0,0,0,0,0,0,0,0,2,6,2,0,1,2,0,0
"Ramp1",80,64,55,64,65,85,81,75,174,206,209,275,131,190,130,155
"Ube2f",37,47,44,46,41,40,51,34,215,244,261,271,134,133,109,175
"Scly",8,14,6,13,12,3,2,11,20,23,30,22,27,12,17,19
"Gm17090",0,1,0,3,1,0,0,0,1,3,2,3,1,3,0,0
"Espnl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klhl30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erfe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ilkap",16,25,19,20,14,21,24,16,63,89,87,106,58,64,39,62
"1700020N18Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hes6",15,18,20,17,19,17,26,9,53,59,51,71,43,40,40,47
"Per2",4,3,2,2,0,2,1,0,4,2,1,10,15,10,7,11
"Traf3ip1",2,3,1,2,0,4,1,2,7,14,9,15,4,8,5,7
"Asb1",1,2,1,5,2,3,0,3,10,5,8,7,4,7,3,6
"Twist2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Hdac4",14,20,24,15,17,17,20,18,83,88,97,89,62,57,48,76
"Ndufa10",22,30,25,28,28,25,31,23,86,118,120,120,75,70,80,79
"Olfr12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cops9",46,50,54,40,55,51,60,46,186,204,187,222,147,169,135,171
"Otos",0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0
"Gm29481",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Gpc1",2,3,5,2,4,1,2,1,10,4,5,12,10,1,5,2
"Gm29480",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ankmy1",0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2
"Dusp28",5,3,2,1,4,4,0,2,6,6,2,4,5,6,4,5
"5033417F24Rik",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Rnpepl1",7,17,8,12,10,14,8,11,38,41,69,67,29,31,44,22
"9430060I03Rik",0,1,1,1,3,0,4,0,7,9,4,16,6,15,9,12
"Capn10",3,1,3,5,5,1,3,2,9,12,15,21,6,9,8,5
"Gpr35",17,18,17,16,11,10,17,9,98,78,94,124,51,49,52,48
"Aqp12",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Kif1a",0,2,1,0,2,0,2,0,4,2,1,3,2,4,6,7
"Sned1",1,3,2,0,1,0,1,1,3,3,11,8,3,1,2,2
"Mterf4",4,5,6,2,2,3,3,5,7,10,10,15,6,4,10,9
"Gm28535",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pask",0,0,2,0,0,0,0,0,2,0,2,7,0,1,0,1
"Ppp1r7",26,18,12,10,17,15,15,10,62,48,57,54,40,26,23,35
"Ano7",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Hdlbp",32,40,47,40,39,44,47,36,128,178,160,187,125,105,126,93
"Sept2",2,5,0,1,3,1,2,1,13,16,17,13,3,4,4,9
"Farp2",5,9,6,3,6,4,5,5,23,26,18,26,22,18,15,17
"Stk25",7,11,5,8,10,9,13,7,33,48,42,36,14,16,23,20
"Gm28536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bok",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Thap4",2,6,4,2,2,5,3,2,14,27,25,23,9,11,13,11
"Gm10550",0,1,2,1,0,2,0,0,1,3,5,2,1,2,2,0
"Atg4b",6,11,10,9,5,6,17,9,40,30,43,50,24,29,26,30
"Dtymk",8,14,9,13,19,12,12,8,46,61,52,43,33,34,30,26
"Ing5",8,7,9,4,7,10,9,5,19,43,34,31,16,23,22,24
"D2hgdh",1,3,2,8,4,5,5,1,12,18,17,24,10,14,9,4
"Gal3st2",0,1,1,0,0,0,0,0,1,0,3,1,1,0,1,2
"Gal3st2c",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Pdcd1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Fam174a",31,45,36,41,37,44,49,38,113,115,147,152,90,88,81,82
"St8sia4",145,221,192,219,190,292,169,190,435,505,511,472,292,341,328,407
"4930598F16Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700063A18Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slco4c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Panct2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"Gm28901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slco6c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"D1Ertd622e",10,22,27,8,19,13,23,17,85,95,105,78,68,48,68,60
"Ppip5k2",12,20,23,15,11,20,12,16,74,86,85,74,42,62,39,45
"Gin1",3,11,4,5,3,8,4,8,28,23,26,28,10,18,16,13
"Pam",6,16,3,8,19,3,17,8,36,37,45,65,16,6,13,20
"B230216N24Rik",0,1,0,0,1,0,1,0,1,1,0,2,2,0,0,2
"1810006J02Rik",0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
"Gm29461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slco6d1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm7967",0,1,0,2,0,0,1,0,6,0,3,5,0,1,0,0
"Cntnap5b",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gm20268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm28187",1,0,0,0,1,0,3,1,0,1,0,1,1,0,1,0
"Cdh20",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Rnf152",0,0,0,0,1,0,2,0,3,0,0,1,0,0,0,0
"Gm28403",0,2,0,3,4,2,2,3,3,1,10,7,4,3,2,0
"Pign",10,28,18,11,20,8,18,11,74,77,92,95,34,59,51,48
"Gm28404",0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2
"Relch",39,54,59,39,47,48,43,27,174,207,222,194,107,133,100,129
"Tnfrsf11a",9,64,32,22,37,13,21,18,163,126,154,139,92,47,61,54
"Gm7160",4,1,4,1,0,1,1,1,5,7,5,4,8,7,0,5
"Zcchc2",17,13,14,16,9,8,25,9,71,66,60,74,36,55,46,37
"Gm20753",2,0,1,0,0,1,0,1,0,2,0,0,0,2,1,2
"Phlpp1",33,82,95,60,47,54,57,52,307,355,414,368,305,263,287,316
"Bcl2",25,13,29,17,30,13,17,29,61,67,83,99,33,32,45,64
"D630008O14Rik",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Kdsr",9,10,4,5,5,6,10,6,9,21,21,20,11,23,16,17
"Vps4b",28,32,53,34,27,22,26,28,125,140,165,157,82,100,71,93
"Serpinb5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinb3b",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Serpinb7",0,0,0,0,0,0,2,0,2,5,4,6,1,4,1,1
"Serpinb2",6,5,4,4,4,4,4,5,8,5,15,25,12,13,9,7
"Serpinb8",0,5,0,4,1,4,3,1,6,16,7,12,5,11,11,18
"Cdh7",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Cdh19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dsel",1,0,0,1,0,0,1,1,0,0,0,4,1,2,1,3
"9330185C12Rik",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"Cntnap5a",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Tsn",26,48,40,39,33,48,42,26,142,175,148,163,102,82,83,74
"Nifk",3,11,17,11,7,11,10,10,39,43,43,51,26,17,27,32
"Clasp1",13,51,47,27,29,46,35,36,140,184,157,179,86,110,88,96
"2900060B14Rik",0,0,3,1,3,4,3,2,10,11,13,10,12,4,3,8
"Tfcp2l1",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"Gli2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ralb",11,12,23,11,6,10,15,11,60,73,83,71,53,51,45,53
"Gm27184",0,1,0,0,0,1,0,0,0,1,0,2,1,1,0,0
"Tmem185b",4,1,3,8,2,4,5,1,19,19,24,18,19,13,3,19
"Epb41l5",0,0,0,0,0,0,1,1,0,0,6,6,1,1,0,0
"Ptpn4",30,30,27,36,30,30,27,41,120,143,129,148,93,98,76,91
"Tmem177",1,1,1,0,0,0,1,3,4,3,4,3,2,0,1,3
"Sctr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tmem37",2,0,0,0,1,0,1,0,3,1,1,2,1,0,0,0
"Dbi",47,41,63,42,66,55,73,66,159,225,256,294,183,180,158,137
"3110009E18Rik",6,2,2,2,5,2,4,5,13,17,5,11,8,9,9,12
"Steap3",0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,3
"Marco",0,1,0,1,0,0,0,0,10,0,0,0,4,1,0,1
"Insig2",1,11,6,8,4,6,6,4,27,34,42,43,23,29,17,10
"Ccdc93",3,6,9,5,9,2,8,5,33,30,38,44,19,18,24,24
"Gm15392",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"Htr5b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ddx18",19,18,30,17,22,15,20,17,62,96,85,81,47,41,44,61
"Dpp10",16,92,41,64,28,6,18,11,239,180,214,245,115,34,29,48
"Actr3",275,351,349,325,301,266,297,247,1404,1466,1506,1695,900,933,863,968
"Slc35f5",1,3,5,0,2,1,2,0,9,19,11,12,7,11,3,5
"Gpr39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lypd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nckap5",0,1,2,0,0,1,1,2,1,10,5,4,2,3,5,5
"Mgat5",28,42,42,34,24,32,31,26,168,167,180,181,96,82,97,81
"Tmem163",33,87,60,92,82,139,54,77,129,157,145,115,40,41,93,68
"Acmsd",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2900009J06Rik",0,1,0,1,1,0,0,0,1,2,4,3,1,2,1,2
"Ccnt2",25,48,37,45,28,38,34,28,145,159,173,177,90,73,88,98
"Map3k19",1,3,2,2,2,1,1,0,2,2,1,5,3,1,2,0
