,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log_pvalue,log_padj
Azin1,49.13609805300735,0.6084307166303391,0.16810527093720234,3.619343481844929,0.0002953513897268919,0.008737415664887362,8.127344758866109,4.740140823556073
Trib1,26.37957599936068,1.1820926342002762,0.327860892801474,3.6054700641471618,0.00031158840976539047,0.009147571410548913,8.073827440534334,4.694266854536867
Ndrg1,10.156665839616032,0.9388175582851466,0.28891235816721744,3.249489098496006,0.0011561250943267981,0.02552079955358411,6.762681301501099,3.66826149052674
Maff,10.387776570563805,1.7904638868490212,0.3037386815071529,5.89475096805165,3.752468711894151e-09,3.500387547619326e-07,19.400851890391962,14.865221960701597
Sun2,32.30702216963051,0.7324256129383913,0.16987658395367305,4.311516018818289,1.621390255737937e-05,0.0007471960592876781,11.02964150119976,7.199182945036142
Atf4,77.25502349043013,0.9389502704401336,0.14979338423177152,6.268302670746257,3.6500478763034434e-10,4.222010378520193e-08,21.731110645636615,16.980369336329307
2610037D02Rik,31.240293615560617,-0.7796145373146471,0.22006347246084113,-3.5426803394342263,0.0003960825005085287,0.011101345689999528,7.83388803379094,4.500688944678725
Slc38a1,183.87126937974372,0.9623194928594198,0.09103364004111061,10.571031680429764,4.06003400733616e-26,1.5654137787619122e-23,58.466021068075456,52.511306954442205
Tuba1c,38.644106642816794,0.9363780633217021,0.19788348413273285,4.731966729945055,2.2235486385871247e-06,0.00012669845863318854,13.016406152448706,8.973700636195092
Grasp,25.46545947698373,2.1399456542927084,0.2663153004979161,8.035383811188323,9.328642341339386e-16,1.8288882366486894e-13,34.60827199903158,29.329897947641896
Nr4a1,89.2442976203812,2.390881364001395,0.12201791494061869,19.594510897559125,1.7223258715495681e-85,9.961071678106928e-82,195.17605727623547,186.5132929615
Espl1,6.877235334159431,-1.4340665361983767,0.4247033046579276,-3.376631451816531,0.0007337929940529307,0.018020771894289276,7.217283593577181,4.016230192298197
